iter,reward,lossInTroops,exploration,estimatorAttack,estimatorOffset,targetOffset,totalNumTroops
2745,10.0,1.0,0.0,1.0,86.94930249557152,83.47916433900062,329.0
2746,-1.0,0.0,0.0,1.0,0.012810323989292055,0.012810323989292055,329.0
2747,-1.0,0.0,0.0,1.0,0.005592796092014993,0.012810323989292055,329.0
2748,-1.0,0.0,0.0,1.0,0.012808511244853394,0.012808511244853394,329.0
2749,-1.0,0.0,0.0,1.0,0.0055939933008420486,0.012808511244853394,329.0
2750,-1.0,0.0,0.0,1.0,0.012806699448761788,0.012806699448761788,329.0
2751,-1.0,0.0,1.0,0.0,0.005595190095943155,0.012806699448761788,330.0
2752,10.0,1.0,0.0,1.0,83.47932124816883,83.47932124816883,330.0
2753,10.0,1.0,0.0,1.0,80.0787395031282,83.47932124816883,330.0
2754,10.0,1.0,0.0,1.0,81.77019168715957,81.77019168715957,330.0
2755,-1.0,0.0,0.0,1.0,0.15618521091819498,0.042920806869154164,330.0
2756,-1.0,0.0,0.0,1.0,0.042922579153467096,0.042922579153467096,330.0
2757,10.0,1.0,0.0,1.0,85.20543382374531,81.77011433144939,330.0
2758,-1.0,0.0,0.0,1.0,0.04292603492207501,0.04292603492207501,330.0
2759,-1.0,0.0,0.0,1.0,3.682545670064823E-4,0.04292603492207501,330.0
2760,-1.0,0.0,0.0,1.0,0.012830416600069198,0.012830416600069198,330.0
2761,-1.0,0.0,0.0,1.0,0.005579540360937762,0.012830416600069198,330.0
2762,-1.0,0.0,0.0,1.0,0.012828593291546892,0.012828593291546892,330.0
2763,10.0,2.0,0.0,1.0,86.94751118590433,83.47740817079918,330.0
2764,-1.0,0.0,0.0,1.0,0.01283208522999243,0.01283208522999243,329.0
2765,10.0,2.0,0.0,1.0,86.94722388534086,83.4771265066149,329.0
2766,10.0,1.0,0.0,1.0,83.47684488171235,83.47684488171235,328.0
2767,-1.0,0.0,0.0,1.0,0.09079590400272332,0.012835577162420486,328.0
2768,-1.0,0.0,0.0,1.0,0.012836862548467656,0.012836862548467656,328.0
2769,10.0,1.0,0.0,1.0,86.94683089366197,83.47674122489074,328.0
2770,-1.0,0.0,0.0,1.0,0.012840354472700584,0.012840354472700584,328.0
2771,-1.0,0.0,0.0,1.0,0.005572993673646627,0.012840354472700584,328.0
2772,-1.0,0.0,0.0,1.0,0.012838525941457755,0.012838525941457755,328.0
2773,-1.0,0.0,0.0,1.0,0.005574197760805849,0.012838525941457755,328.0
2774,-1.0,0.0,0.0,1.0,0.012836698369160435,0.012836698369160435,328.0
2775,10.0,1.0,0.0,1.0,86.94684439813057,83.47675446441869,330.0
2776,-1.0,0.0,0.0,1.0,0.01284019029247695,0.01284019029247695,330.0
2777,10.0,1.0,0.0,1.0,86.94655719051532,83.47647289147989,330.0
2778,10.0,1.0,0.0,1.0,83.47619135778538,83.47619135778538,330.0
2779,-1.0,0.0,0.0,1.0,0.09081745851437555,0.012843682209779118,330.0
2780,-1.0,0.0,0.0,1.0,0.012844967843406918,0.012844967843406918,330.0
2781,10.0,1.0,0.0,1.0,86.94616430512151,83.47608771412075,330.0
2782,-1.0,0.0,0.0,1.0,0.012848459752517374,0.012848459752517374,330.0
2783,-1.0,0.0,0.0,1.0,0.00556765894494288,0.012848459752517374,330.0
2784,-1.0,0.0,0.0,1.0,0.012846626956293962,0.012846626956293962,330.0
2785,-1.0,0.0,0.0,1.0,0.005568864882905165,0.012846626956293962,330.0
2786,-1.0,0.0,0.0,1.0,0.012844795121882645,0.012844795121882645,330.0
2787,10.0,1.0,0.0,1.0,86.9461785076959,83.47610163805255,330.0
2788,-1.0,0.0,0.0,1.0,0.012848287030097284,0.012848287030097284,330.0
2789,10.0,1.0,0.0,1.0,86.94589139284511,83.4758201561787,330.0
2790,10.0,1.0,0.0,1.0,83.47553871351181,83.47553871351181,330.0
2791,-1.0,0.0,0.0,1.0,0.09083898665054173,0.012851778932300542,330.0
2792,-1.0,0.0,0.0,1.0,0.012853064813115557,0.012853064813115557,330.0
2793,10.0,1.0,0.0,1.0,86.94549861353156,83.47543508298331,330.0
2794,-1.0,0.0,0.0,1.0,0.012856556707130545,0.012856556707130545,330.0
2795,-1.0,0.0,0.0,1.0,0.005562333923098432,0.012856556707130545,330.0
2796,-1.0,0.0,0.0,1.0,0.012854719647589061,0.012854719647589061,330.0
2797,-1.0,0.0,0.0,1.0,0.005563541708205049,0.012854719647589061,330.0
2798,-1.0,0.0,0.0,1.0,0.01285288355272824,0.01285288355272824,330.0
2799,10.0,1.0,0.0,1.0,86.9455135134973,83.47544969061798,330.0
2800,-1.0,0.0,0.0,1.0,0.012856375445868,0.012856375445868,330.0
2801,10.0,1.0,0.0,1.0,86.94522649122763,83.47516829962906,330.0
2802,10.0,1.0,0.0,1.0,83.47488694780982,83.47488694780982,330.0
2803,-1.0,0.0,0.0,1.0,0.09086048843629002,0.012859867332999262,330.0
2804,-1.0,0.0,0.0,1.0,0.012861153460608545,0.012861153460608545,330.0
2805,10.0,1.0,0.0,1.0,86.94483381778996,83.4747833303966,330.0
2806,-1.0,0.0,0.0,1.0,0.012864645339555085,0.012864645339555085,330.0
2807,-1.0,0.0,0.0,1.0,0.005557018589119482,0.012864645339555085,330.0
2808,-1.0,0.0,0.0,1.0,0.01286280401836137,0.01286280401836137,330.0
2809,-1.0,0.0,0.0,1.0,0.005558228217720679,0.01286280401836137,330.0
2810,-1.0,0.0,0.0,1.0,0.01286096366471912,0.01286096366471912,330.0
2811,10.0,1.0,0.0,1.0,86.94484941443358,83.47479862103411,330.0
2812,-1.0,0.0,0.0,1.0,0.012864455542810835,0.012864455542810835,330.0
2813,10.0,1.0,0.0,1.0,86.94456248456216,83.4745173207505,330.0
2814,10.0,2.0,0.0,1.0,83.47423605959936,83.47423605959936,330.0
2815,-1.0,0.0,0.0,1.0,0.09088196389665766,0.012867947414897237,329.0
2816,-1.0,0.0,0.0,1.0,0.012869233788908427,0.012869233788908427,329.0
2817,10.0,1.0,0.0,1.0,86.9441699167965,83.47413245528071,329.0
2818,-1.0,0.0,0.0,1.0,0.012872725652813414,0.012872725652813414,329.0
2819,-1.0,0.0,0.0,1.0,0.0055517129240577655,0.012872725652813414,329.0
2820,-1.0,0.0,0.0,1.0,0.012870880071636878,0.012870880071636878,329.0
2821,-1.0,0.0,0.0,1.0,0.005552924392512672,0.012870880071636878,329.0
2822,-1.0,0.0,0.0,1.0,0.012869035460884578,0.012869035460884578,329.0
2823,10.0,1.0,0.0,1.0,86.94418620940559,83.47414842822204,330.0
2824,-1.0,0.0,0.0,1.0,0.01287252732395512,0.01287252732395512,330.0
2825,10.0,1.0,0.0,1.0,86.94389937174996,83.47386721846449,330.0
2826,10.0,1.0,0.0,1.0,83.47358604780234,83.47358604780234,330.0
2827,-1.0,0.0,0.0,1.0,0.09090341305665027,0.012876019181023306,330.0
2828,-1.0,0.0,0.0,1.0,0.012877305801044975,0.012877305801044975,330.0
2829,10.0,1.0,0.0,1.0,86.94350690945292,83.47348245655749,330.0
2830,-1.0,0.0,0.0,1.0,0.012880797649935116,0.012880797649935116,330.0
2831,-1.0,0.0,0.0,1.0,0.00554641690901075,0.012880797649935116,330.0
2832,-1.0,0.0,0.0,1.0,0.01287894781044863,0.01287894781044863,330.0
2833,-1.0,0.0,0.0,1.0,0.005547630213687247,0.01287894781044863,330.0
2834,-1.0,0.0,0.0,1.0,0.012877098944261334,0.012877098944261334,330.0
2835,10.0,1.0,0.0,1.0,86.943523897316,83.47349911110457,340.0
2836,10.0,1.0,0.0,1.0,83.47321799169434,83.47321799169434,340.0
2837,-1.0,0.0,0.0,1.0,0.09091555937130942,0.012880590792337583,340.0
2838,-1.0,0.0,0.0,1.0,0.012881877551561543,0.012881877551561543,340.0
2839,10.0,1.0,0.0,1.0,86.94313149475748,83.47311440785651,340.0
2840,-1.0,0.0,0.0,1.0,0.012885369391462027,0.012885369391462027,340.0
2841,-1.0,0.0,0.0,1.0,0.005543419257752805,0.012885369391462027,340.0
2842,-1.0,0.0,0.0,1.0,0.01288351713736224,0.01288351713736224,340.0
2843,-1.0,0.0,0.0,1.0,0.005544633602709799,0.01288351713736224,340.0
2844,10.0,6.0,0.0,1.0,83.47313144874856,83.47313144874856,340.0
2845,10.0,1.0,0.0,1.0,80.07267708998296,83.47313144874856,340.0
2846,10.0,2.0,0.0,1.0,81.76406558088266,81.76406558088266,340.0
2847,-1.0,0.0,0.0,1.0,0.15645306677525483,0.043061276998864265,339.0
2848,-1.0,0.0,0.0,1.0,0.04306305058574547,0.04306305058574547,339.0
2849,10.0,1.0,0.0,1.0,85.19918145626914,81.76398829757868,339.0
2850,-1.0,0.0,0.0,1.0,0.043066506213187486,0.043066506213187486,339.0
2851,-1.0,0.0,0.0,1.0,3.8136721180769196E-4,0.043066506213187486,339.0
2852,-1.0,0.0,0.0,1.0,0.012906900532200647,0.012906900532200647,339.0
2853,-1.0,0.0,0.0,1.0,0.005529319496568559,0.012906900532200647,339.0
2854,10.0,1.0,0.0,1.0,83.47125098036261,83.47125098036261,339.0
2855,10.0,1.0,0.0,1.0,80.07083532263343,83.47125098036261,340.0
2856,10.0,1.0,0.0,1.0,81.7622044630167,81.7622044630167,340.0
2857,-1.0,0.0,0.0,1.0,0.15653448911929663,0.04310399847287912,340.0
2858,-1.0,0.0,0.0,1.0,0.04310577245490555,0.04310577245490555,340.0
2859,10.0,1.0,0.0,1.0,85.19728197847431,81.76212720168992,340.0
2860,-1.0,0.0,0.0,1.0,0.043109228039117015,0.043109228039117015,340.0
2861,-1.0,0.0,0.0,1.0,3.853963781408902E-4,0.043109228039117015,340.0
2862,-1.0,0.0,0.0,1.0,0.012930184480474526,0.012930184480474526,340.0
2863,-1.0,0.0,0.0,1.0,0.005514105296485596,0.012930184480474526,340.0
2864,10.0,1.0,0.0,1.0,83.46938022335053,83.46938022335053,340.0
2865,10.0,2.0,0.0,1.0,80.0690030672251,83.46938022335053,340.0
2866,10.0,1.0,0.0,1.0,81.76035295680829,81.76035295680829,339.0
2867,-1.0,0.0,0.0,1.0,0.1566155128991901,0.04314652081454804,339.0
2868,-1.0,0.0,0.0,1.0,0.04314829518947778,0.04314829518947778,339.0
2869,10.0,3.0,0.0,1.0,85.1953923096861,81.76027571733316,339.0
2870,-1.0,0.0,0.0,1.0,0.043151750730759254,0.043151750730759254,337.0
2871,-1.0,0.0,0.0,1.0,3.894257915564348E-4,0.043151750730759254,337.0
2872,-1.0,0.0,0.0,1.0,0.012953370387172149,0.012953370387172149,337.0
2873,-1.0,0.0,0.0,1.0,0.0054989895498834245,0.012953370387172149,337.0
2874,10.0,1.0,0.0,1.0,83.46751903848777,83.46751903848777,337.0
2875,10.0,1.0,0.0,1.0,80.06718018739214,83.46751903848777,340.0
2876,10.0,1.0,0.0,1.0,81.7585109244622,81.7585109244622,340.0
2877,-1.0,0.0,0.0,1.0,0.15669614380739194,0.04318884685764944,340.0
2878,-1.0,0.0,0.0,1.0,0.0431906216232726,0.0431906216232726,340.0
2879,10.0,1.0,0.0,1.0,85.19351230928127,81.75843370671507,340.0
2880,-1.0,0.0,0.0,1.0,0.043194077121917994,0.043194077121917994,340.0
2881,-1.0,0.0,0.0,1.0,3.9345542792480623E-4,0.043194077121917994,340.0
2882,-1.0,0.0,0.0,1.0,0.012976459621698053,0.012976459621698053,340.0
2883,-1.0,0.0,0.0,1.0,0.005483970840247616,0.012976459621698053,340.0
2884,10.0,1.0,0.0,1.0,83.46566729004009,83.46566729004009,340.0
2885,10.0,1.0,0.0,1.0,80.06536655018732,83.46566729004009,340.0
2886,10.0,1.0,0.0,1.0,81.75667823163772,81.75667823163772,340.0
2887,-1.0,0.0,0.0,1.0,0.156776387393279,0.04323097936455558,340.0
2888,-1.0,0.0,0.0,1.0,0.0432327545186935,0.0432327545186935,340.0
2889,10.0,2.0,0.0,1.0,85.19164184016199,81.7566010354967,340.0
2890,-1.0,0.0,0.0,1.0,0.04323620997499054,0.04323620997499054,339.0
2891,-1.0,0.0,0.0,1.0,3.974852633650075E-4,0.04323620997499054,339.0
2892,-1.0,0.0,0.0,1.0,0.012999453519125658,0.012999453519125658,339.0
2893,-1.0,0.0,0.0,1.0,0.005469047785868282,0.012999453519125658,339.0
2894,10.0,1.0,0.0,1.0,83.46382484564126,83.46382484564126,339.0
2895,10.0,1.0,0.0,1.0,80.06356202596226,83.46382484564126,340.0
2896,10.0,3.0,0.0,1.0,81.75485474732753,81.75485474732753,340.0
2897,-1.0,0.0,0.0,1.0,0.15685624906816972,0.043272921028741654,338.0
2898,-1.0,0.0,0.0,1.0,0.04327469656924601,0.04327469656924601,338.0
2899,10.0,1.0,0.0,1.0,85.18978076863229,81.75477757267248,338.0
2900,-1.0,0.0,0.0,1.0,0.04327815198347551,0.04327815198347551,338.0
2901,-1.0,0.0,0.0,1.0,4.0151527424121054E-4,0.04327815198347551,338.0
2902,-1.0,0.0,0.0,1.0,0.013022353381392997,0.013022353381392997,338.0
2903,-1.0,0.0,0.0,1.0,0.005454219038638006,0.013022353381392997,338.0
2904,10.0,1.0,0.0,1.0,83.46199157617622,83.46199157617622,338.0
2905,10.0,1.0,0.0,1.0,80.06176648825294,83.46199157617622,340.0
2906,10.0,1.0,0.0,1.0,81.7530403437421,81.7530403437421,340.0
2907,-1.0,0.0,0.0,1.0,0.15693573411011694,0.04331467447717959,340.0
2908,-1.0,0.0,0.0,1.0,0.04331645040193145,0.04331645040193145,340.0
2909,10.0,1.0,0.0,1.0,85.18792896428,81.75296319045465,340.0
2910,-1.0,0.0,0.0,1.0,0.043319905774369075,0.043319905774369075,340.0
2911,-1.0,0.0,0.0,1.0,4.055454371595234E-4,0.043319905774369075,340.0
2912,-1.0,0.0,0.0,1.0,0.013045160478445925,0.013045160478445925,340.0
2913,-1.0,0.0,0.0,1.0,0.005439483282902632,0.013045160478445925,340.0
2914,10.0,1.0,0.0,1.0,83.46016735566943,83.46016735566943,340.0
2915,10.0,1.0,0.0,1.0,80.05997981367054,83.46016735566943,340.0
2916,10.0,1.0,0.0,1.0,81.75123489619922,81.75123489619922,340.0
2917,-1.0,0.0,0.0,1.0,0.15701484766848983,0.04335624227262767,340.0
2918,-1.0,0.0,0.0,1.0,0.043358018579537354,0.043358018579537354,340.0
2919,10.0,1.0,0.0,1.0,85.18608629986406,81.7511577641626,340.0
2920,-1.0,0.0,0.0,1.0,0.04336147391045268,0.04336147391045268,340.0
2921,-1.0,0.0,0.0,1.0,4.095757289645003E-4,0.04336147391045268,340.0
2922,-1.0,0.0,0.0,1.0,0.01306787604933074,0.01306787604933074,340.0
2923,-1.0,0.0,0.0,1.0,0.005424839234362623,0.01306787604933074,340.0
2924,10.0,1.0,0.0,1.0,83.45835206117815,83.45835206117815,340.0
2925,10.0,2.0,0.0,1.0,80.05820188179659,83.45835206117815,340.0
2926,10.0,1.0,0.0,1.0,81.7494382830183,81.7494382830183,339.0
2927,-1.0,0.0,0.0,1.0,0.15709359476835286,0.04339762691581771,339.0
2928,-1.0,0.0,0.0,1.0,0.04339940360282368,0.04339940360282368,339.0
2929,10.0,1.0,0.0,1.0,85.18425265120662,81.74936117211743,339.0
2930,-1.0,0.0,0.0,1.0,0.043402858892480606,0.043402858892480606,339.0
2931,-1.0,0.0,0.0,1.0,4.1360612673577325E-4,0.043402858892480606,339.0
2932,-1.0,0.0,0.0,1.0,0.01309050130323803,0.01309050130323803,339.0
2933,-1.0,0.0,0.0,1.0,0.005410285639022586,0.01309050130323803,339.0
2934,10.0,2.0,0.0,1.0,83.45654557269037,83.45654557269037,339.0
2935,10.0,1.0,0.0,1.0,80.05643257508328,83.45654557269037,340.0
2936,10.0,1.0,0.0,1.0,81.74765038541948,81.74765038541948,340.0
2937,-1.0,0.0,0.0,1.0,0.15717198031465526,0.043438830847547676,340.0
2938,-1.0,0.0,0.0,1.0,0.04344060791261615,0.04344060791261615,340.0
2939,10.0,1.0,0.0,1.0,85.1824278970901,81.74757329554079,340.0
2940,-1.0,0.0,0.0,1.0,0.043444063161273354,0.043444063161273354,340.0
2941,-1.0,0.0,0.0,1.0,4.176366077847796E-4,0.043444063161273354,340.0
2942,-1.0,0.0,0.0,1.0,0.013113037420503052,0.013113037420503052,340.0
2943,-1.0,0.0,0.0,1.0,0.005395821272185093,0.013113037420503052,340.0
2944,10.0,1.0,0.0,1.0,83.45474777302711,83.45474777302711,340.0
2945,10.0,1.0,0.0,1.0,80.05467177875758,83.45474777302711,340.0
2946,10.0,1.0,0.0,1.0,81.74587108742669,81.74587108742669,340.0
2947,-1.0,0.0,0.0,1.0,0.15725000909623912,0.0434798564506843,340.0
2948,-1.0,0.0,0.0,1.0,0.043481633891808404,0.043481633891808404,340.0
2949,10.0,3.0,0.0,1.0,85.18061191915828,81.74579401845826,340.0
2950,-1.0,0.0,0.0,1.0,0.04348508909971919,0.04348508909971919,338.0
2951,-1.0,0.0,0.0,1.0,4.216671496513565E-4,0.04348508909971919,338.0
2952,-1.0,0.0,0.0,1.0,0.013135485553562216,0.013135485553562216,338.0
2953,-1.0,0.0,0.0,1.0,0.005381444937488014,0.013135485553562216,338.0
2954,10.0,1.0,0.0,1.0,83.4529585477489,83.4529585477489,338.0
2955,10.0,1.0,0.0,1.0,80.05291938072979,83.4529585477489,340.0
2956,10.0,1.0,0.0,1.0,81.74410027577538,81.74410027577538,340.0
2957,-1.0,0.0,0.0,1.0,0.15732768578967665,0.043520706052079215,340.0
2958,-1.0,0.0,0.0,1.0,0.04352248386727835,0.04352248386727835,340.0
2959,10.0,2.0,0.0,1.0,85.17880460182208,81.74402322760669,340.0
2960,-1.0,0.0,0.0,1.0,0.043525939034691416,0.043525939034691416,339.0
2961,-1.0,0.0,0.0,1.0,4.256977301005E-4,0.043525939034691416,339.0
2962,-1.0,0.0,0.0,1.0,0.0131578468278694,0.0131578468278694,339.0
2963,-1.0,0.0,0.0,1.0,0.005367155465981871,0.0131578468278694,339.0
2964,10.0,1.0,0.0,1.0,83.45117778506622,83.45117778506622,339.0
2965,10.0,1.0,0.0,1.0,80.05117527150568,83.45117778506622,340.0
2966,10.0,1.0,0.0,1.0,81.74233783982365,81.74233783982365,340.0
2967,-1.0,0.0,0.0,1.0,0.15740501496294365,0.043561381924404424,340.0
2968,-1.0,0.0,0.0,1.0,0.04356316011172372,0.04356316011172372,340.0
2969,10.0,2.0,0.0,1.0,85.17700583216903,81.74226081234578,340.0
2970,-1.0,0.0,0.0,1.0,0.04356661523888292,0.04356661523888292,339.0
2971,-1.0,0.0,0.0,1.0,4.2972832711895404E-4,0.04356661523888292,339.0
2972,-1.0,0.0,0.0,1.0,0.01318012234277361,0.01318012234277361,339.0
2973,-1.0,0.0,1.0,0.0,0.005352951715246235,0.01318012234277361,339.0
2974,10.0,1.0,0.0,1.0,83.4494053757537,83.4494053757537,339.0
2975,10.0,1.0,0.0,1.0,80.04943934410254,83.4494053757537,340.0
2976,10.0,1.0,0.0,1.0,81.7405836714675,81.7405836714675,340.0
2977,-1.0,0.0,0.0,1.0,0.15748200107894209,0.043601886287910833,340.0
2978,-1.0,0.0,0.0,1.0,0.04360366484542105,0.04360366484542105,340.0
2979,10.0,1.0,0.0,1.0,85.17521549987642,81.74050666457285,340.0
2980,-1.0,0.0,0.0,1.0,0.043607119932565136,0.043607119932565136,340.0
2981,-1.0,0.0,0.0,1.0,4.3375891891201296E-4,0.043607119932565136,340.0
2982,-1.0,0.0,0.0,1.0,0.013202313172360038,0.013202313172360038,340.0
2983,-1.0,0.0,0.0,1.0,0.005338832568542584,0.013202313172360038,340.0
2984,10.0,1.0,0.0,1.0,83.44764121306785,83.44764121306785,340.0
2985,10.0,1.0,0.0,1.0,80.04771149396859,83.44764121306785,340.0
2986,10.0,1.0,0.0,1.0,81.73883766505924,81.73883766505924,340.0
2987,-1.0,0.0,0.0,1.0,0.15755864849887313,0.04364222131211392,340.0
2988,-1.0,0.0,0.0,1.0,0.04364400023790996,0.04364400023790996,340.0
2989,10.0,2.0,0.0,1.0,85.17343349712849,81.73876067864173,340.0
2990,-1.0,0.0,0.0,1.0,0.04364745528527377,0.04364745528527377,339.0
2991,-1.0,0.0,0.0,1.0,4.377894839003137E-4,0.04364745528527377,339.0
2992,-1.0,0.0,0.0,1.0,0.013224420366257055,0.013224420366257055,339.0
2993,-1.0,0.0,0.0,1.0,0.005324796934001235,0.013224420366257055,339.0
2994,10.0,1.0,0.0,1.0,83.4458851926682,83.4458851926682,339.0
2995,10.0,1.0,0.0,1.0,80.04599161890569,83.4458851926682,340.0
2996,10.0,1.0,0.0,1.0,81.73709971732961,81.73709971732961,340.0
2997,-1.0,0.0,0.0,1.0,0.1576349614854735,0.04368238911740941,340.0
2998,-1.0,0.0,0.0,1.0,0.04368416840961047,0.04368416840961047,340.0
2999,10.0,1.0,0.0,1.0,85.1716597185366,81.73702275128447,340.0
3000,-1.0,0.0,0.0,1.0,0.04368762341742417,0.04368762341742417,340.0
3001,-1.0,0.0,0.0,1.0,4.418200007165128E-4,0.04368762341742417,340.0
3002,-1.0,0.0,0.0,1.0,0.013246444950409447,0.013246444950409447,340.0
3003,-1.0,0.0,0.0,1.0,0.005310843743842208,0.013246444950409447,340.0
3004,10.0,1.0,0.0,1.0,83.44413721254162,83.44413721254162,340.0
3005,10.0,1.0,0.0,1.0,80.04427961899529,83.44413721254162,340.0
3006,10.0,1.0,0.0,1.0,81.73536972731277,81.73536972731277,340.0
3007,-1.0,0.0,0.0,1.0,0.15771094420611884,0.04372239177662328,340.0
3008,-1.0,0.0,0.0,1.0,0.0437241714333725,0.0437241714333725,340.0
3009,10.0,1.0,0.0,1.0,85.1698940610628,81.73529278153659,340.0
3010,-1.0,0.0,0.0,1.0,0.04372762640186219,0.04372762640186219,340.0
3011,-1.0,0.0,0.0,1.0,4.4585044820219836E-4,0.04372762640186219,340.0
3012,-1.0,0.0,0.0,1.0,0.013268387927820972,0.013268387927820972,340.0
3013,-1.0,0.0,0.0,1.0,0.005296971953626764,0.013268387927820972,340.0
3014,10.0,2.0,0.0,1.0,83.44239717292972,83.44239717292972,340.0
3015,10.0,1.0,0.0,1.0,80.04257539652724,83.44239717292972,340.0
3016,10.0,1.0,0.0,1.0,81.73364759627438,81.73364759627438,340.0
3017,-1.0,0.0,0.0,1.0,0.15778660073580525,0.043762231316501116,340.0
3018,-1.0,0.0,0.0,1.0,0.043764011335964165,0.043764011335964165,340.0
3019,10.0,1.0,0.0,1.0,85.16813642394659,81.73357067066509,340.0
3020,-1.0,0.0,0.0,1.0,0.043767466265351974,0.043767466265351974,340.0
3021,-1.0,0.0,0.0,1.0,4.4988080540478745E-4,0.043767466265351974,340.0
3022,-1.0,0.0,0.0,1.0,0.0132902502792671,0.0132902502792671,340.0
3023,-1.0,0.0,0.0,1.0,0.005283180541538848,0.0132902502792671,340.0
3024,10.0,1.0,0.0,1.0,83.44066497625909,83.44066497625909,340.0
3025,10.0,1.0,0.0,1.0,80.04087885593154,83.44066497625909,340.0
3026,10.0,1.0,0.0,1.0,81.73193322764283,81.73193322764283,340.0
3027,-1.0,0.0,0.0,1.0,0.15786193506000462,0.04380190971913358,340.0
3028,-1.0,0.0,0.0,1.0,0.04380369009949899,0.04380369009949899,340.0
3029,10.0,1.0,0.0,1.0,85.16638670863439,81.7318563220996,340.0
3030,-1.0,0.0,0.0,1.0,0.043807144990002905,0.043807144990002905,340.0
3031,-1.0,0.0,0.0,1.0,4.5391105157428394E-4,0.043807144990002905,340.0
3032,-1.0,0.0,0.0,1.0,0.013312032963978867,0.013312032963978867,340.0
3033,-1.0,0.0,0.0,1.0,0.00526946850769538,0.013312032963978867,340.0
3034,10.0,1.0,0.0,1.0,83.43894052707445,83.43894052707445,340.0
3035,10.0,1.0,0.0,1.0,80.0391899037128,83.43894052707445,340.0
3036,10.0,1.0,0.0,1.0,81.73022652694274,81.73022652694274,340.0
3037,-1.0,0.0,0.0,1.0,0.15793695107741437,0.04384142892332975,340.0
3038,-1.0,0.0,0.0,1.0,0.043843209662808136,0.043843209662808136,340.0
3039,10.0,1.0,0.0,1.0,85.164644818712,81.73014964136607,340.0
3040,-1.0,0.0,0.0,1.0,0.0438466645146423,0.0438466645146423,340.0
3041,-1.0,0.0,0.0,1.0,4.5794116616038635E-4,0.0438466645146423,340.0
3042,-1.0,0.0,0.0,1.0,0.01333373692030057,0.01333373692030057,340.0
3043,-1.0,0.0,0.0,1.0,0.005255834873482973,0.01333373692030057,340.0
3044,10.0,1.0,0.0,1.0,83.43722373197426,83.43722373197426,340.0
3045,10.0,1.0,0.0,1.0,80.03750844838716,83.43722373197426,340.0
3046,10.0,1.0,0.0,1.0,81.72852740173144,81.72852740173144,340.0
3047,-1.0,0.0,0.0,1.0,0.1580116526025937,0.043880790825933796,340.0
3048,-1.0,0.0,0.0,1.0,0.04388257192275722,0.04388257192275722,340.0
3049,10.0,1.0,0.0,1.0,85.16291065983961,81.72845053602299,340.0
3050,-1.0,0.0,0.0,1.0,0.04388602673613244,0.04388602673613244,340.0
3051,-1.0,0.0,0.0,1.0,4.6197112880937103E-4,0.04388602673613244,340.0
3052,-1.0,0.0,0.0,1.0,0.013355363066321468,0.013355363066321468,340.0
3053,-1.0,0.0,0.0,1.0,0.005242278680920472,0.013355363066321468,340.0
3054,10.0,1.0,0.0,1.0,83.43551449954886,83.43551449954886,340.0
3055,10.0,2.0,0.0,1.0,80.03583440042186,83.43551449954886,340.0
3056,10.0,1.0,0.0,1.0,81.7268357615377,81.7268357615377,339.0
3057,-1.0,0.0,0.0,1.0,0.15808604336850163,0.04391999728309174,339.0
3058,-1.0,0.0,0.0,1.0,0.043921778735513804,0.043921778735513804,339.0
3059,10.0,1.0,0.0,1.0,85.16118413968935,81.72675891560034,339.0
3060,-1.0,0.0,0.0,1.0,0.04392523351063702,0.04392523351063702,339.0
3061,-1.0,0.0,0.0,1.0,4.660009193611897E-4,0.04392523351063702,339.0
3062,-1.0,0.0,0.0,1.0,0.01337691230048304,0.01337691230048304,339.0
3063,-1.0,0.0,0.0,1.0,0.005228798992046401,0.01337691230048304,339.0
3064,10.0,1.0,0.0,1.0,83.43381274032116,83.43381274032116,339.0
3065,10.0,1.0,0.0,1.0,80.0341676721769,83.43381274032116,340.0
3066,10.0,1.0,0.0,1.0,81.72515151780293,81.72515151780293,340.0
3067,-1.0,0.0,0.0,1.0,0.1581601270289323,0.04395905011146814,340.0
3068,-1.0,0.0,0.0,1.0,0.04396083191776318,0.04396083191776318,340.0
3069,10.0,2.0,0.0,1.0,85.15946516788522,81.72507469154078,340.0
3070,-1.0,0.0,0.0,1.0,0.04396428665483793,0.04396428665483793,339.0
3071,-1.0,0.0,0.0,1.0,4.700305178464578E-4,0.04396428665483793,339.0
3072,-1.0,0.0,0.0,1.0,0.0133983855021628,0.0133983855021628,339.0
3073,-1.0,0.0,0.0,1.0,0.005215394888329248,0.0133983855021628,339.0
3074,10.0,1.0,0.0,1.0,83.43211836668931,83.43211836668931,339.0
3075,10.0,1.0,0.0,1.0,80.03250817784905,83.43211836668931,340.0
3076,10.0,2.0,0.0,1.0,81.72347458382464,81.72347458382464,340.0
3077,-1.0,0.0,0.0,1.0,0.15823390716086203,0.043997951089417696,339.0
3078,-1.0,0.0,0.0,1.0,0.043999733247880125,0.043999733247880125,339.0
3079,10.0,1.0,0.0,1.0,85.1577536559454,81.72339777714289,339.0
3080,-1.0,0.0,0.0,1.0,0.044003187947106816,0.044003187947106816,339.0
3081,-1.0,0.0,0.0,1.0,4.7405990448368303E-4,0.044003187947106816,339.0
3082,-1.0,0.0,0.0,1.0,0.013419783532236761,0.013419783532236761,339.0
3083,-1.0,0.0,0.0,1.0,0.005202065470100181,0.013419783532236761,339.0
3084,10.0,1.0,0.0,1.0,83.43043129287182,83.43043129287182,339.0
