iter,gameId,reward,lossInTroops,exploration,estimatorAttack,estimatorOffset,targetOffset,totalNumTroops
1280,22.0,-1.0,0.0,0.0,0.0,2.0066557827843896,2.0066557827843896,67.0
1281,22.0,-1.0,0.0,1.0,1.0,2.0066557827843896,2.0066557827843896,67.0
1282,22.0,-1.0,0.0,1.0,1.0,2.0066557827843896,2.0066557827843896,67.0
1283,22.0,10.0,1.0,1.0,1.0,61.376571666959315,61.376571666959315,67.0
1284,22.0,-1.0,0.0,1.0,1.0,2.0066557827843896,2.0066557827843896,67.0
1285,22.0,-1.0,0.0,1.0,1.0,2.0066557827843896,2.0066557827843896,67.0
1286,22.0,-1.0,0.0,0.0,0.0,2.0435749277772652,2.0066557827843896,96.0
1287,22.0,-1.0,0.0,0.0,0.0,2.0435749277772652,2.0066557827843896,96.0
1288,22.0,-1.0,0.0,0.0,0.0,2.0145398507272865,2.0145398507272865,96.0
1289,22.0,-1.0,0.0,0.0,0.0,2.0145398507272865,2.0145398507272865,96.0
1290,22.0,-1.0,0.0,0.0,0.0,2.0145398507272865,2.0145398507272865,96.0
1291,22.0,10.0,1.0,1.0,1.0,61.33271810088101,61.33271810088101,96.0
1292,22.0,-1.0,0.0,0.0,0.0,2.017890558671674,2.0145398507272865,130.0
1293,22.0,10.0,1.0,1.0,1.0,61.31391531323954,61.33271810088101,130.0
1294,22.0,-1.0,0.0,0.0,0.0,2.0158155626668517,2.0158155626668517,130.0
1295,22.0,-1.0,0.0,0.0,0.0,2.0632637926352815,2.0158155626668517,159.0
1296,22.0,-1.0,0.0,0.0,0.0,2.0258626336392243,2.0258626336392243,159.0
1297,22.0,-1.0,0.0,0.0,0.0,2.0258626336392243,2.0258626336392243,159.0
1298,22.0,-1.0,0.0,0.0,0.0,1.98542511040658,2.0258626336392243,191.0
1299,22.0,-1.0,0.0,0.0,0.0,1.98542511040658,2.0258626336392243,191.0
1300,22.0,10.0,1.0,1.0,1.0,61.31084336186054,61.31084336186054,191.0
1301,23.0,-1.0,0.0,0.0,0.0,2.0660286316080785,2.0183374563904435,27.0
1302,23.0,10.0,1.0,1.0,1.0,61.25502052541149,61.25502052541149,27.0
1303,23.0,-1.0,1.0,1.0,1.0,2.0284218955865887,2.0284218955865887,27.0
1304,23.0,10.0,2.0,1.0,1.0,61.25502052541149,61.25502052541149,26.0
1305,23.0,-1.0,0.0,0.0,0.0,2.0284218955865887,2.0284218955865887,25.0
1306,23.0,10.0,1.0,1.0,1.0,61.0327415456173,61.25502052541149,28.0
1307,23.0,10.0,1.0,1.0,1.0,61.0327415456173,61.25502052541149,28.0
1308,23.0,-1.0,0.0,0.0,0.0,2.036882864439376,2.036882864439376,28.0
1309,23.0,-1.0,0.0,1.0,1.0,2.036882864439376,2.036882864439376,28.0
1310,23.0,-1.0,0.0,0.0,0.0,2.036882864439376,2.036882864439376,28.0
1311,23.0,10.0,3.0,1.0,1.0,60.8538165883694,61.20837753590078,27.0
1312,23.0,-1.0,0.0,0.0,0.0,2.050426337015889,2.050426337015889,25.0
1313,23.0,10.0,1.0,1.0,1.0,60.63691394747076,61.133959044810204,33.0
1314,23.0,-1.0,0.0,0.0,0.0,2.069272879577068,2.069272879577068,33.0
1315,23.0,-1.0,0.0,0.0,0.0,2.069272879577068,2.069272879577068,33.0
1316,23.0,10.0,1.0,1.0,1.0,61.031001225764705,61.031001225764705,33.0
1317,23.0,-1.0,0.0,0.0,0.0,2.069272879577068,2.069272879577068,33.0
1318,23.0,10.0,1.0,1.0,1.0,61.031001225764705,61.031001225764705,33.0
1319,23.0,-1.0,0.0,0.0,0.0,2.069272879577068,2.069272879577068,33.0
1320,23.0,-1.0,0.0,0.0,0.0,2.069272879577068,2.069272879577068,33.0
1321,23.0,-1.0,0.0,0.0,0.0,2.1118664817560115,2.069272879577068,36.0
1322,23.0,10.0,2.0,1.0,1.0,60.98248319344973,60.98248319344973,36.0
1323,23.0,-1.0,0.0,0.0,0.0,2.078177433493906,2.078177433493906,35.0
1324,23.0,-1.0,0.0,0.0,0.0,2.078177433493906,2.078177433493906,35.0
1325,23.0,-1.0,0.0,0.0,0.0,2.078177433493906,2.078177433493906,35.0
1326,23.0,-1.0,1.0,1.0,1.0,2.078177433493906,2.078177433493906,35.0
1327,23.0,-1.0,0.0,0.0,0.0,2.078177433493906,2.078177433493906,34.0
1328,23.0,-1.0,0.0,0.0,0.0,2.078177433493906,2.078177433493906,34.0
1329,23.0,10.0,1.0,1.0,1.0,60.98248319344973,60.98248319344973,34.0
1330,23.0,10.0,1.0,1.0,1.0,60.8866840556379,60.98248319344973,37.0
1331,23.0,-1.0,0.0,0.0,0.0,2.0958491602910208,2.078177433493906,37.0
1332,23.0,-1.0,0.0,1.0,1.0,2.0822808037401077,2.0822808037401077,37.0
1333,23.0,10.0,1.0,1.0,1.0,60.959991577168935,60.959991577168935,37.0
1334,23.0,-1.0,0.0,0.0,0.0,2.0822808037401077,2.0822808037401077,37.0
1335,23.0,10.0,1.0,1.0,1.0,60.959991577168935,60.959991577168935,37.0
1336,23.0,-1.0,1.0,1.0,1.0,2.0822808037401077,2.0822808037401077,37.0
1337,23.0,-1.0,0.0,0.0,0.0,2.0822808037401077,2.0822808037401077,36.0
1338,23.0,10.0,3.0,1.0,1.0,60.959991577168935,60.959991577168935,36.0
1339,23.0,-1.0,0.0,0.0,0.0,2.0822808037401077,2.0822808037401077,34.0
1340,23.0,-1.0,0.0,0.0,0.0,2.1207254325301994,2.0822808037401077,43.0
1341,23.0,-1.0,0.0,0.0,0.0,2.1207254325301994,2.0822808037401077,43.0
1342,23.0,-2.0,2.0,1.0,1.0,5.227711647182825,5.227711647182825,43.0
1343,23.0,-1.0,0.0,0.0,0.0,2.0902772595896204,2.0902772595896204,41.0
1344,23.0,-1.0,0.0,0.0,0.0,2.0902772595896204,2.0902772595896204,41.0
1345,23.0,10.0,1.0,1.0,1.0,60.916600669325355,60.916600669325355,41.0
1346,23.0,10.0,1.0,1.0,1.0,60.92391065346182,60.916600669325355,40.0
1347,23.0,-1.0,0.0,0.0,0.0,2.0888764790874554,2.0902772595896204,40.0
1348,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,40.0
1349,23.0,10.0,1.0,1.0,1.0,60.914791204092616,60.914791204092616,40.0
1350,23.0,-1.0,0.0,1.0,1.0,2.0905647289112643,2.0905647289112643,40.0
1351,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,40.0
1352,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,40.0
1353,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,40.0
1354,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,40.0
1355,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,40.0
1356,23.0,10.0,1.0,1.0,1.0,60.914791204092616,60.914791204092616,40.0
1357,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,40.0
1358,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,40.0
1359,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,40.0
1360,23.0,-1.0,1.0,1.0,1.0,2.0905647289112643,2.0905647289112643,40.0
1361,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,39.0
1362,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,39.0
1363,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,39.0
1364,23.0,-1.0,0.0,1.0,1.0,2.0905647289112643,2.0905647289112643,39.0
1365,23.0,-1.0,1.0,1.0,1.0,2.0905647289112643,2.0905647289112643,39.0
1366,23.0,-1.0,0.0,0.0,0.0,2.0905647289112643,2.0905647289112643,38.0
1367,23.0,10.0,1.0,1.0,1.0,60.914791204092616,60.914791204092616,38.0
1368,23.0,10.0,2.0,1.0,1.0,60.914791204092616,60.914791204092616,38.0
1369,23.0,-1.0,0.0,0.0,0.0,2.1050191281776964,2.0905647289112643,40.0
1370,23.0,-1.0,0.0,0.0,0.0,2.093949441083346,2.093949441083346,40.0
1371,23.0,-1.0,0.0,0.0,0.0,2.093949441083346,2.093949441083346,40.0
1372,23.0,-1.0,1.0,1.0,1.0,2.093949441083346,2.093949441083346,40.0
1373,23.0,-1.0,1.0,1.0,1.0,2.093949441083346,2.093949441083346,39.0
1374,23.0,10.0,1.0,1.0,1.0,60.8962983832711,60.8962983832711,38.0
1375,23.0,-1.0,1.0,1.0,1.0,2.093949441083346,2.093949441083346,38.0
1376,23.0,-1.0,0.0,0.0,0.0,2.093949441083346,2.093949441083346,37.0
1377,23.0,-1.0,0.0,0.0,0.0,2.093949441083346,2.093949441083346,37.0
1378,23.0,-1.0,0.0,0.0,0.0,2.093949441083346,2.093949441083346,37.0
1379,23.0,10.0,1.0,1.0,1.0,60.8962983832711,60.8962983832711,37.0
1380,23.0,-1.0,0.0,0.0,0.0,2.093949441083346,2.093949441083346,37.0
1381,23.0,10.0,1.0,1.0,1.0,60.8962983832711,60.8962983832711,37.0
1382,23.0,-1.0,0.0,1.0,1.0,2.093949441083346,2.093949441083346,37.0
1383,23.0,-1.0,0.0,0.0,0.0,2.093949441083346,2.093949441083346,37.0
1384,23.0,10.0,1.0,1.0,1.0,60.84658123229687,60.8962983832711,49.0
1385,23.0,10.0,1.0,1.0,1.0,60.84658123229687,60.8962983832711,49.0
1386,23.0,10.0,1.0,1.0,1.0,60.883820156420725,60.883820156420725,49.0
1387,23.0,10.0,1.0,1.0,1.0,60.883820156420725,60.883820156420725,49.0
1388,23.0,-1.0,0.0,0.0,0.0,2.0962268293097703,2.0962268293097703,49.0
1389,23.0,-1.0,1.0,1.0,1.0,2.0962268293097703,2.0962268293097703,49.0
1390,23.0,-1.0,0.0,0.0,0.0,2.0962268293097703,2.0962268293097703,48.0
1391,23.0,-1.0,1.0,1.0,1.0,2.0962268293097703,2.0962268293097703,48.0
1392,23.0,-1.0,0.0,1.0,1.0,2.0962268293097703,2.0962268293097703,47.0
1393,23.0,-1.0,1.0,1.0,1.0,2.0962268293097703,2.0962268293097703,47.0
1394,23.0,-1.0,0.0,1.0,1.0,2.0962268293097703,2.0962268293097703,46.0
1395,23.0,10.0,1.0,1.0,1.0,60.883820156420725,60.883820156420725,46.0
1396,23.0,-1.0,0.0,1.0,1.0,2.0962268293097703,2.0962268293097703,46.0
1397,23.0,-1.0,0.0,0.0,0.0,2.0962268293097703,2.0962268293097703,46.0
1398,23.0,-1.0,0.0,0.0,0.0,2.0962268293097703,2.0962268293097703,46.0
1399,23.0,10.0,1.0,1.0,1.0,60.717427534035956,60.883820156420725,66.0
1400,23.0,10.0,1.0,1.0,1.0,60.84844806589424,60.84844806589424,66.0
1401,23.0,-1.0,0.0,0.0,0.0,2.1027639604521324,2.1027639604521324,66.0
1402,23.0,-1.0,0.0,0.0,0.0,2.1027639604521324,2.1027639604521324,66.0
1403,23.0,10.0,1.0,1.0,1.0,60.84844806589424,60.84844806589424,66.0
1404,23.0,-1.0,0.0,1.0,1.0,2.1027639604521324,2.1027639604521324,66.0
1405,23.0,-1.0,0.0,0.0,0.0,2.1027639604521324,2.1027639604521324,66.0
1406,23.0,-1.0,0.0,0.0,0.0,2.1027639604521324,2.1027639604521324,66.0
1407,23.0,-1.0,0.0,0.0,0.0,2.1027639604521324,2.1027639604521324,66.0
1408,23.0,-1.0,0.0,0.0,0.0,2.1027639604521324,2.1027639604521324,66.0
1409,23.0,10.0,1.0,1.0,1.0,60.84844806589424,60.84844806589424,66.0
1410,23.0,-1.0,0.0,0.0,0.0,2.1027639604521324,2.1027639604521324,66.0
1411,23.0,-1.0,0.0,0.0,0.0,2.1027639604521324,2.1027639604521324,66.0
1412,23.0,-1.0,1.0,1.0,1.0,2.1027639604521324,2.1027639604521324,66.0
1413,23.0,-1.0,0.0,0.0,0.0,2.1027639604521324,2.1027639604521324,65.0
1414,23.0,10.0,1.0,1.0,1.0,60.84844806589424,60.84844806589424,65.0
1415,23.0,-1.0,0.0,0.0,0.0,2.136276118616561,2.1027639604521324,76.0
1416,23.0,10.0,1.0,1.0,1.0,60.809959438252434,60.809959438252434,76.0
1417,23.0,-1.0,0.0,0.0,0.0,2.1098873026639042,2.1098873026639042,76.0
1418,23.0,-1.0,0.0,1.0,1.0,2.1098873026639042,2.1098873026639042,76.0
1419,23.0,10.0,1.0,1.0,1.0,60.809959438252434,60.809959438252434,76.0
1420,23.0,-1.0,1.0,1.0,1.0,2.1098873026639042,2.1098873026639042,76.0
1421,23.0,-1.0,0.0,0.0,0.0,2.1098873026639042,2.1098873026639042,75.0
1422,23.0,-1.0,1.0,1.0,1.0,2.1098873026639042,2.1098873026639042,75.0
1423,23.0,-1.0,0.0,0.0,0.0,2.1098873026639042,2.1098873026639042,74.0
1424,23.0,-1.0,0.0,0.0,0.0,2.1098873026639042,2.1098873026639042,74.0
1425,23.0,10.0,1.0,1.0,1.0,60.809959438252434,60.809959438252434,74.0
1426,23.0,10.0,1.0,1.0,1.0,60.809959438252434,60.809959438252434,74.0
1427,23.0,-1.0,0.0,0.0,0.0,2.1098873026639042,2.1098873026639042,74.0
1428,23.0,-1.0,0.0,0.0,0.0,2.1098873026639042,2.1098873026639042,74.0
1429,23.0,-1.0,0.0,0.0,0.0,2.1098873026639042,2.1098873026639042,74.0
1430,23.0,-1.0,0.0,0.0,0.0,2.1098873026639042,2.1098873026639042,74.0
1431,23.0,-1.0,0.0,1.0,1.0,2.1098873026639042,2.1098873026639042,74.0
1432,23.0,-1.0,0.0,1.0,1.0,2.1098873026639042,2.1098873026639042,74.0
1433,23.0,-1.0,0.0,0.0,0.0,2.127400075813281,2.1098873026639042,92.0
1434,23.0,10.0,1.0,1.0,1.0,60.78800707041907,60.78800707041907,92.0
1435,23.0,10.0,1.0,1.0,1.0,60.78800707041907,60.78800707041907,92.0
1436,23.0,-1.0,0.0,1.0,1.0,2.113933138423573,2.113933138423573,92.0
1437,23.0,-1.0,0.0,1.0,1.0,2.113933138423573,2.113933138423573,92.0
1438,23.0,10.0,2.0,1.0,1.0,60.78800707041907,60.78800707041907,92.0
1439,23.0,-1.0,0.0,1.0,1.0,2.113933138423573,2.113933138423573,91.0
1440,23.0,-1.0,0.0,0.0,0.0,2.113933138423573,2.113933138423573,91.0
1441,23.0,-1.0,0.0,0.0,0.0,2.113933138423573,2.113933138423573,91.0
1442,23.0,-1.0,0.0,0.0,0.0,2.113933138423573,2.113933138423573,91.0
1443,23.0,-1.0,0.0,0.0,0.0,2.113933138423573,2.113933138423573,91.0
1444,23.0,-1.0,1.0,1.0,1.0,2.113933138423573,2.113933138423573,91.0
1445,23.0,10.0,1.0,1.0,1.0,60.654135922450884,60.78800707041907,119.0
1446,24.0,10.0,1.0,1.0,1.0,60.75811927754043,60.75811927754043,39.0
1447,24.0,-1.0,0.0,0.0,0.0,2.1194657366024465,2.1194657366024465,39.0
1448,24.0,-1.0,0.0,0.0,0.0,2.1194657366024465,2.1194657366024465,39.0
1449,24.0,-1.0,0.0,0.0,0.0,2.1194657366024465,2.1194657366024465,39.0
1450,24.0,-6.0,6.0,1.0,1.0,32.03407572074694,32.03407572074694,39.0
1451,24.0,-1.0,0.0,0.0,0.0,2.1194657366024465,2.1194657366024465,33.0
1452,24.0,-1.0,0.0,0.0,0.0,2.1194657366024465,2.1194657366024465,33.0
1453,24.0,-1.0,0.0,0.0,0.0,2.1194657366024465,2.1194657366024465,33.0
1454,24.0,-1.0,0.0,0.0,0.0,2.1194657366024465,2.1194657366024465,33.0
1455,24.0,-1.0,0.0,0.0,0.0,2.1194657366024465,2.1194657366024465,33.0
1456,24.0,-1.0,0.0,0.0,0.0,2.1194657366024465,2.1194657366024465,33.0
1457,24.0,-1.0,0.0,0.0,0.0,2.1123326264370865,2.1194657366024465,27.0
1458,24.0,-1.0,0.0,0.0,0.0,2.1123326264370865,2.1194657366024465,27.0
1459,24.0,-1.0,1.0,1.0,1.0,2.1185360399659774,2.1185360399659774,27.0
1460,24.0,-1.0,0.0,0.0,0.0,2.1185360399659774,2.1185360399659774,26.0
1461,24.0,-6.0,6.0,1.0,1.0,32.0305543155482,32.0305543155482,26.0
1462,24.0,-1.0,0.0,0.0,0.0,2.1185360399659774,2.1185360399659774,20.0
1463,24.0,-1.0,0.0,0.0,0.0,2.1185360399659774,2.1185360399659774,20.0
1464,24.0,10.0,1.0,1.0,1.0,60.76289126717925,60.76289126717925,20.0
1465,24.0,-1.0,0.0,0.0,0.0,2.0972531899300253,2.1185360399659774,17.0
1466,24.0,10.0,2.0,1.0,1.0,60.8770611750932,60.76289126717925,17.0
1467,24.0,-1.0,0.0,0.0,0.0,2.1147456895741747,2.1147456895741747,16.0
1468,24.0,-1.0,0.0,0.0,0.0,2.1147456895741747,2.1147456895741747,16.0
1469,24.0,10.0,1.0,1.0,1.0,60.78301223917259,60.78301223917259,16.0
1470,24.0,-1.0,0.0,0.0,0.0,2.1147456895741747,2.1147456895741747,16.0
1471,24.0,-1.0,1.0,1.0,1.0,2.1624144865066137,2.1147456895741747,14.0
1472,24.0,10.0,1.0,1.0,1.0,60.52882626998213,60.78301223917259,13.0
1473,24.0,10.0,1.0,1.0,1.0,60.729118587420196,60.729118587420196,13.0
1474,24.0,-2.0,2.0,1.0,1.0,5.282381362773368,5.282381362773368,13.0
1475,24.0,-3.0,3.0,1.0,1.0,9.97808524939608,9.85420821209578,8.0
1476,24.0,-1.0,0.0,0.0,0.0,2.1591996158565387,2.124767831119132,3.0
1477,24.0,-2.0,2.0,1.0,1.0,5.293981252736822,5.293981252736822,3.0
1478,25.0,-1.0,0.0,0.0,0.0,2.0955713158142206,2.132114097949625,30.0
1479,25.0,-1.0,0.0,0.0,0.0,2.1251278778465377,2.1251278778465377,30.0
1480,25.0,-1.0,0.0,0.0,0.0,2.1251278778465377,2.1251278778465377,30.0
1481,25.0,-1.0,0.0,0.0,0.0,2.1251278778465377,2.1251278778465377,30.0
1482,25.0,10.0,1.0,1.0,1.0,60.726858528499484,60.726858528499484,30.0
1483,25.0,-1.0,0.0,0.0,0.0,2.1251278778465377,2.1251278778465377,30.0
1484,25.0,-1.0,1.0,1.0,1.0,2.1251278778465377,2.1251278778465377,30.0
1485,25.0,10.0,1.0,1.0,1.0,60.726858528499484,60.726858528499484,29.0
1486,25.0,-1.0,0.0,0.0,0.0,2.1251278778465377,2.1251278778465377,29.0
1487,25.0,10.0,5.0,1.0,1.0,60.726858528499484,60.726858528499484,29.0
1488,25.0,-1.0,0.0,0.0,0.0,2.1251278778465377,2.1251278778465377,25.0
1489,25.0,-1.0,0.0,0.0,0.0,2.153683103172555,2.1251278778465377,27.0
1490,25.0,-1.0,0.0,0.0,0.0,2.153683103172555,2.1251278778465377,27.0
1491,25.0,-1.0,0.0,0.0,0.0,2.0886654302654835,2.131299300914607,21.0
1492,25.0,10.0,4.0,1.0,1.0,60.922452161571876,60.69369574042293,21.0
1493,25.0,10.0,1.0,1.0,1.0,60.736503536661424,60.736503536661424,18.0
1494,25.0,-1.0,0.0,0.0,0.0,2.123251473096797,2.123251473096797,18.0
1495,25.0,-5.0,5.0,1.0,1.0,23.542738941949423,23.235749154808797,18.0
1496,25.0,10.0,1.0,1.0,1.0,60.49402487956288,60.736503536661424,10.0
1497,25.0,-1.0,0.0,0.0,0.0,2.1330024448082474,2.1330024448082474,10.0
1498,25.0,-1.0,0.0,0.0,0.0,2.1330024448082474,2.1330024448082474,10.0
1499,25.0,-2.0,2.0,1.0,1.0,5.370198719947891,5.295453404939206,7.0
1500,25.0,-1.0,0.0,0.0,0.0,2.146431400325523,2.1330024448082474,4.0
1501,25.0,-1.0,0.0,0.0,0.0,2.1364379490319223,2.1364379490319223,4.0
1502,25.0,-2.0,2.0,1.0,1.0,5.300892982703788,5.300892982703788,4.0
1503,25.0,-2.0,2.0,1.0,1.0,5.2408689729685465,5.300892982703788,3.0
1504,26.0,-5.0,5.0,1.0,1.0,23.043553359063505,23.279538778830673,35.0
1505,26.0,-1.0,0.0,0.0,0.0,2.122743802584098,2.122743802584098,30.0
1506,26.0,10.0,1.0,1.0,1.0,60.73843430568229,60.73843430568229,30.0
1507,26.0,-1.0,0.0,0.0,0.0,2.122743802584098,2.122743802584098,30.0
1508,26.0,10.0,4.0,1.0,1.0,60.73843430568229,60.73843430568229,30.0
1509,26.0,-1.0,0.0,0.0,0.0,2.122743802584098,2.122743802584098,27.0
1510,26.0,-1.0,0.0,0.0,0.0,2.122743802584098,2.122743802584098,27.0
1511,26.0,-1.0,0.0,0.0,0.0,2.1388075239450015,2.122743802584098,30.0
1512,26.0,10.0,1.0,1.0,1.0,60.65252958638551,60.73843430568229,30.0
1513,26.0,-1.0,0.0,0.0,0.0,2.1263323381815336,2.1263323381815336,30.0
1514,26.0,10.0,1.0,1.0,1.0,60.7190997237671,60.7190997237671,30.0
1515,26.0,-1.0,0.0,0.0,0.0,2.1263323381815336,2.1263323381815336,30.0
1516,26.0,10.0,2.0,1.0,1.0,60.7190997237671,60.7190997237671,30.0
1517,26.0,-1.0,0.0,0.0,0.0,2.2196023331027455,2.1263323381815336,28.0
1518,26.0,10.0,2.0,1.0,1.0,60.22670549989563,60.7190997237671,28.0
1519,26.0,-1.0,0.0,0.0,0.0,2.145314050337364,2.145314050337364,27.0
1520,26.0,-1.0,0.0,0.0,0.0,2.145314050337364,2.145314050337364,27.0
1521,26.0,10.0,1.0,1.0,1.0,60.61772176326213,60.61772176326213,27.0
1522,26.0,-1.0,0.0,0.0,0.0,2.210958720064136,2.145314050337364,30.0
1523,26.0,10.0,1.0,1.0,1.0,60.54571328170148,60.54571328170148,30.0
1524,26.0,-1.0,1.0,1.0,1.0,2.1588487370554716,2.1588487370554716,30.0
1525,26.0,-1.0,1.0,1.0,1.0,2.1588487370554716,2.1588487370554716,29.0
1526,26.0,-1.0,0.0,0.0,0.0,2.1588487370554716,2.1588487370554716,28.0
1527,26.0,-1.0,0.0,0.0,0.0,2.1588487370554716,2.1588487370554716,28.0
1528,26.0,-1.0,0.0,0.0,0.0,2.1588487370554716,2.1588487370554716,28.0
1529,26.0,-1.0,0.0,0.0,0.0,2.1588487370554716,2.1588487370554716,28.0
1530,26.0,10.0,1.0,1.0,1.0,60.54571328170148,60.54571328170148,28.0
1531,26.0,10.0,1.0,1.0,1.0,60.54571328170148,60.54571328170148,28.0
1532,26.0,-1.0,1.0,1.0,1.0,2.1588487370554716,2.1588487370554716,28.0
1533,26.0,-1.0,0.0,1.0,1.0,2.1588487370554716,2.1588487370554716,27.0
1534,26.0,10.0,1.0,1.0,1.0,60.54571328170148,60.54571328170148,27.0
1535,26.0,-1.0,0.0,0.0,0.0,2.1865744690624136,2.1588487370554716,34.0
1536,26.0,-1.0,0.0,0.0,0.0,2.1865744690624136,2.1588487370554716,34.0
1537,26.0,-1.0,0.0,0.0,0.0,2.1647088351301815,2.1647088351301815,34.0
1538,26.0,-1.0,0.0,0.0,0.0,2.1647088351301815,2.1647088351301815,34.0
1539,26.0,10.0,3.0,1.0,1.0,60.51457754278925,60.51457754278925,34.0
1540,26.0,-5.0,5.0,1.0,1.0,23.37298210241329,23.37298210241329,32.0
1541,26.0,10.0,5.0,1.0,1.0,60.59116116463597,60.51457754278925,35.0
1542,26.0,-1.0,0.0,1.0,1.0,2.150225474592237,2.1647088351301815,31.0
1543,26.0,10.0,1.0,1.0,1.0,60.19996437558613,60.52722705953723,38.0
1544,26.0,-1.0,0.0,0.0,0.0,2.2246295009096664,2.162285930175907,38.0
1545,26.0,10.0,1.0,1.0,1.0,60.45994685407529,60.45994685407529,38.0
1546,26.0,10.0,1.0,1.0,1.0,60.45994685407529,60.45994685407529,38.0
1547,26.0,-1.0,0.0,0.0,0.0,2.1750000188546155,2.1750000188546155,38.0
1548,26.0,-2.0,2.0,1.0,1.0,5.361650100589506,5.361650100589506,38.0
1549,26.0,10.0,1.0,1.0,1.0,60.45994685407529,60.45994685407529,36.0
1550,26.0,-1.0,0.0,0.0,0.0,2.1750000188546155,2.1750000188546155,36.0
1551,26.0,-1.0,0.0,0.0,0.0,2.1750000188546155,2.1750000188546155,36.0
1552,26.0,-1.0,1.0,1.0,1.0,2.1750000188546155,2.1750000188546155,36.0
1553,26.0,-1.0,0.0,0.0,0.0,2.1750000188546155,2.1750000188546155,35.0
1554,26.0,10.0,1.0,1.0,1.0,60.45994685407529,60.45994685407529,35.0
1555,26.0,-1.0,0.0,0.0,0.0,2.1750000188546155,2.1750000188546155,35.0
1556,26.0,-1.0,0.0,1.0,1.0,2.1750000188546155,2.1750000188546155,35.0
1557,26.0,10.0,1.0,1.0,1.0,60.45994685407529,60.45994685407529,35.0
1558,26.0,10.0,1.0,1.0,1.0,60.45994685407529,60.45994685407529,35.0
1559,26.0,-1.0,0.0,1.0,1.0,2.1750000188546155,2.1750000188546155,35.0
1560,26.0,-1.0,1.0,1.0,1.0,2.1750000188546155,2.1750000188546155,35.0
1561,26.0,-1.0,0.0,0.0,0.0,2.1750000188546155,2.1750000188546155,34.0
1562,26.0,-5.0,5.0,1.0,1.0,23.545865873195655,23.40688120698918,45.0
1563,26.0,10.0,1.0,1.0,1.0,60.41334730095731,60.41334730095731,40.0
1564,26.0,-1.0,0.0,1.0,1.0,2.183823087558529,2.183823087558529,40.0
1565,26.0,-1.0,1.0,1.0,1.0,2.194475177391589,2.183823087558529,44.0
1566,26.0,10.0,1.0,1.0,1.0,60.35726612584195,60.41334730095731,43.0
1567,26.0,-1.0,0.0,0.0,0.0,2.186303427018456,2.186303427018456,43.0
1568,26.0,10.0,1.0,1.0,1.0,60.40018196847585,60.40018196847585,43.0
1569,26.0,-1.0,0.0,0.0,0.0,2.186303427018456,2.186303427018456,43.0
1570,26.0,10.0,1.0,1.0,1.0,60.40018196847585,60.40018196847585,43.0
1571,26.0,-1.0,0.0,0.0,0.0,2.186303427018456,2.186303427018456,43.0
1572,26.0,-1.0,0.0,0.0,0.0,2.186303427018456,2.186303427018456,43.0
1573,26.0,-1.0,0.0,0.0,0.0,2.186303427018456,2.186303427018456,43.0
1574,26.0,-1.0,0.0,0.0,0.0,2.186303427018456,2.186303427018456,43.0
1575,26.0,10.0,1.0,1.0,1.0,60.40018196847585,60.40018196847585,43.0
1576,26.0,-1.0,0.0,1.0,1.0,2.186303427018456,2.186303427018456,43.0
1577,26.0,10.0,1.0,1.0,1.0,60.40018196847585,60.40018196847585,43.0
1578,26.0,-1.0,0.0,1.0,1.0,2.186303427018456,2.186303427018456,43.0
1579,26.0,-1.0,0.0,1.0,1.0,2.186303427018456,2.186303427018456,43.0
1580,26.0,-1.0,0.0,0.0,0.0,2.186303427018456,2.186303427018456,43.0
1581,26.0,10.0,1.0,1.0,1.0,60.40018196847585,60.40018196847585,43.0
1582,26.0,-1.0,0.0,1.0,1.0,2.186303427018456,2.186303427018456,43.0
1583,26.0,-1.0,0.0,0.0,0.0,2.186303427018456,2.186303427018456,43.0
1584,26.0,-1.0,1.0,1.0,1.0,2.186303427018456,2.186303427018456,43.0
1585,26.0,-1.0,1.0,1.0,1.0,2.2229359150868766,2.186303427018456,54.0
1586,26.0,-1.0,0.0,0.0,0.0,2.2229359150868766,2.186303427018456,53.0
1587,26.0,-1.0,0.0,0.0,0.0,2.1940501490091493,2.1940501490091493,53.0
1588,26.0,-2.0,2.0,1.0,1.0,5.3915775811749,5.3915775811749,53.0
1589,26.0,-1.0,1.0,1.0,1.0,2.1940501490091493,2.1940501490091493,51.0
1590,26.0,-1.0,0.0,0.0,0.0,2.1940501490091493,2.1940501490091493,50.0
1591,26.0,10.0,1.0,1.0,1.0,60.35934585785262,60.35934585785262,50.0
