iter,gameId,reward,lossInTroops,exploration,estimatorAttack,estimatorOffset,targetOffset,totalNumTroops
961,8.0,-1.0,0.0,0.0,0.0,1.4295897302164222,1.4295897302164222,16.0
962,8.0,-1.0,1.0,1.0,1.0,1.1409804119436058,1.1010758540294912,15.0
963,8.0,10.0,1.0,1.0,1.0,64.56702397393012,64.8702355899752,14.0
964,8.0,10.0,1.0,1.0,1.0,64.80951710502738,64.80951710502738,14.0
965,8.0,-1.0,0.0,0.0,0.0,1.438619770010805,1.438619770010805,14.0
966,8.0,-2.0,2.0,1.0,1.0,4.055889155135193,4.055889155135193,14.0
967,8.0,10.0,1.0,1.0,1.0,64.57216080150077,64.80951710502738,13.0
968,8.0,-1.0,0.0,0.0,0.0,1.4457094385960614,1.4457094385960614,13.0
969,8.0,-1.0,0.0,0.0,0.0,1.4457094385960614,1.4457094385960614,13.0
970,8.0,-1.0,0.0,0.0,0.0,1.4457094385960614,1.4457094385960614,13.0
971,8.0,-3.0,3.0,1.0,1.0,6.599745775146054,6.542983682431645,8.0
972,8.0,-1.0,0.0,0.0,0.0,1.4386899982451584,1.4510419726668364,4.0
973,8.0,-1.0,0.0,0.0,0.0,1.4386899982451584,1.4510419726668364,4.0
974,8.0,-1.0,0.0,0.0,0.0,1.4485679169043852,1.4485679169043852,4.0
975,8.0,-2.0,2.0,1.0,1.0,4.072563774994971,4.072563774994971,4.0
976,9.0,-1.0,0.0,0.0,0.0,1.4149419871231306,1.4485679169043852,47.0
977,9.0,10.0,5.0,1.0,1.0,64.78809171903276,64.78809171903276,47.0
978,9.0,-1.0,0.0,0.0,0.0,1.4418139431796397,1.4418139431796397,43.0
979,9.0,-1.0,0.0,0.0,0.0,1.4418139431796397,1.4418139431796397,43.0
980,9.0,10.0,1.0,1.0,1.0,64.78809171903276,64.78809171903276,43.0
981,9.0,-1.0,0.0,0.0,0.0,1.4418139431796397,1.4418139431796397,43.0
982,9.0,-1.0,0.0,0.0,0.0,1.4418139431796397,1.4418139431796397,43.0
983,9.0,10.0,3.0,1.0,1.0,64.78809171903276,64.78809171903276,43.0
984,9.0,10.0,1.0,1.0,1.0,64.78809171903276,64.78809171903276,41.0
985,9.0,-1.0,0.0,0.0,0.0,1.4418139431796397,1.4418139431796397,41.0
986,9.0,-1.0,0.0,0.0,0.0,1.4418139431796397,1.4418139431796397,41.0
987,9.0,10.0,1.0,1.0,1.0,64.44021848143849,64.78809171903276,48.0
988,9.0,-1.0,0.0,0.0,0.0,1.4942473165970214,1.4418139431796397,48.0
989,9.0,-1.0,0.0,0.0,0.0,1.4522284863685415,1.4522284863685415,48.0
990,9.0,-1.0,0.0,0.0,0.0,1.4522284863685415,1.4522284863685415,48.0
991,9.0,-1.0,1.0,1.0,1.0,1.4522284863685415,1.4522284863685415,48.0
992,9.0,-1.0,0.0,0.0,0.0,1.4522284863685415,1.4522284863685415,47.0
993,9.0,-1.0,0.0,0.0,0.0,1.4522284863685415,1.4522284863685415,47.0
994,9.0,-1.0,0.0,0.0,0.0,1.4522284863685415,1.4522284863685415,47.0
995,9.0,10.0,1.0,1.0,1.0,64.7184235585975,64.7184235585975,47.0
996,9.0,-1.0,0.0,0.0,0.0,1.4522284863685415,1.4522284863685415,47.0
997,9.0,10.0,1.0,1.0,1.0,64.63906133647056,64.7184235585975,48.0
998,9.0,-1.0,0.0,0.0,0.0,1.4641447102155123,1.4522284863685415,48.0
999,9.0,-1.0,0.0,0.0,0.0,1.4546099582983623,1.4546099582983623,48.0
1000,9.0,10.0,3.0,1.0,1.0,64.70253305855746,64.70253305855746,48.0
1001,9.0,-1.0,0.0,0.0,0.0,1.4546099582983623,1.4546099582983623,46.0
1002,9.0,-1.0,0.0,0.0,0.0,1.4546099582983623,1.4546099582983623,46.0
1003,9.0,-1.0,0.0,0.0,0.0,1.4546099582983623,1.4546099582983623,46.0
1004,9.0,10.0,1.0,1.0,1.0,64.70253305855746,64.70253305855746,46.0
1005,9.0,-1.0,0.0,0.0,0.0,1.4546099582983623,1.4546099582983623,46.0
1006,9.0,-1.0,0.0,1.0,1.0,1.4546099582983623,1.4546099582983623,46.0
1007,9.0,-1.0,0.0,0.0,0.0,1.4546099582983623,1.4546099582983623,46.0
1008,9.0,10.0,1.0,1.0,1.0,64.49100985074216,64.70253305855746,43.0
1009,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1010,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1011,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1012,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1013,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1014,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1015,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1016,9.0,10.0,1.0,1.0,1.0,64.66018245053482,64.66018245053482,43.0
1017,9.0,10.0,1.0,1.0,1.0,64.66018245053482,64.66018245053482,43.0
1018,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1019,9.0,10.0,1.0,1.0,1.0,64.66018245053482,64.66018245053482,43.0
1020,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1021,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1022,9.0,10.0,1.0,1.0,1.0,64.66018245053482,64.66018245053482,43.0
1023,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1024,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1025,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1026,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1027,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1028,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1029,9.0,10.0,1.0,1.0,1.0,64.66018245053482,64.66018245053482,43.0
1030,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1031,9.0,-1.0,0.0,1.0,1.0,1.4609679075168454,1.4609679075168454,43.0
1032,9.0,-1.0,0.0,1.0,1.0,1.4609679075168454,1.4609679075168454,43.0
1033,9.0,-1.0,0.0,0.0,0.0,1.4609679075168454,1.4609679075168454,43.0
1034,9.0,10.0,1.0,1.0,1.0,64.52681077833662,64.66018245053482,44.0
1035,9.0,-1.0,0.0,0.0,0.0,1.464984717915622,1.464984717915622,44.0
1036,9.0,-1.0,0.0,0.0,0.0,1.464984717915622,1.464984717915622,44.0
1037,9.0,-1.0,0.0,0.0,0.0,1.464984717915622,1.464984717915622,44.0
1038,9.0,-1.0,0.0,0.0,0.0,1.464984717915622,1.464984717915622,44.0
1039,9.0,10.0,1.0,1.0,1.0,64.63348089589223,64.63348089589223,44.0
1040,9.0,-1.0,0.0,0.0,0.0,1.464984717915622,1.464984717915622,44.0
1041,9.0,-1.0,1.0,1.0,1.0,1.464984717915622,1.464984717915622,44.0
1042,9.0,-1.0,0.0,0.0,0.0,1.464984717915622,1.464984717915622,43.0
1043,9.0,10.0,1.0,1.0,1.0,64.63348089589223,64.63348089589223,43.0
1044,9.0,10.0,2.0,1.0,1.0,64.40507940983,64.63348089589223,38.0
1045,9.0,10.0,1.0,1.0,1.0,64.58775197814293,64.58775197814293,37.0
1046,9.0,-1.0,0.0,0.0,0.0,1.471878625789172,1.471878625789172,37.0
1047,9.0,-1.0,1.0,1.0,1.0,1.471878625789172,1.471878625789172,37.0
1048,9.0,-1.0,1.0,1.0,1.0,1.471878625789172,1.471878625789172,36.0
1049,9.0,-1.0,0.0,0.0,0.0,1.471878625789172,1.471878625789172,35.0
1050,9.0,-1.0,0.0,1.0,1.0,1.471878625789172,1.471878625789172,35.0
1051,9.0,-1.0,0.0,0.0,0.0,1.471878625789172,1.471878625789172,35.0
1052,9.0,-1.0,0.0,0.0,0.0,1.4932662016635876,1.471878625789172,43.0
1053,9.0,10.0,1.0,1.0,1.0,64.55950757860022,64.55950757860022,43.0
1054,9.0,10.0,1.0,1.0,1.0,64.55950757860022,64.55950757860022,43.0
1055,9.0,-1.0,0.0,0.0,0.0,1.4761459444243958,1.4761459444243958,43.0
1056,9.0,10.0,1.0,1.0,1.0,64.55950757860022,64.55950757860022,43.0
1057,9.0,10.0,3.0,1.0,1.0,63.86499430446401,64.55950757860022,51.0
1058,9.0,-1.0,0.0,1.0,1.0,1.5833261972992567,1.4761459444243958,49.0
1059,9.0,-1.0,0.0,1.0,1.0,1.4972842002800621,1.4972842002800621,49.0
1060,9.0,-1.0,0.0,0.0,0.0,1.4972842002800621,1.4972842002800621,49.0
1061,9.0,10.0,2.0,1.0,1.0,64.24840034028165,64.42028687147287,62.0
1062,9.0,-1.0,0.0,0.0,0.0,1.5236214203627474,1.4972842002800621,61.0
1063,9.0,10.0,1.0,1.0,1.0,64.3858737973601,64.3858737973601,61.0
1064,9.0,-1.0,0.0,0.0,0.0,1.5025359314270443,1.5025359314270443,61.0
1065,9.0,-1.0,0.0,0.0,0.0,1.5025359314270443,1.5025359314270443,61.0
1066,9.0,-1.0,0.0,0.0,0.0,1.5025359314270443,1.5025359314270443,61.0
1067,9.0,-1.0,1.0,1.0,1.0,1.5025359314270443,1.5025359314270443,61.0
1068,9.0,10.0,1.0,1.0,1.0,64.3858737973601,64.3858737973601,60.0
1069,9.0,10.0,3.0,1.0,1.0,64.3858737973601,64.3858737973601,60.0
1070,9.0,10.0,1.0,1.0,1.0,64.3858737973601,64.3858737973601,58.0
1071,9.0,-1.0,0.0,1.0,1.0,1.5025359314270443,1.5025359314270443,58.0
1072,9.0,10.0,1.0,1.0,1.0,64.3858737973601,64.3858737973601,58.0
1073,9.0,-1.0,0.0,1.0,1.0,1.5025359314270443,1.5025359314270443,58.0
1074,9.0,10.0,1.0,1.0,1.0,64.3858737973601,64.3858737973601,58.0
1075,9.0,-1.0,0.0,1.0,1.0,1.5025359314270443,1.5025359314270443,58.0
1076,9.0,-1.0,0.0,0.0,0.0,1.5025359314270443,1.5025359314270443,58.0
1077,9.0,-1.0,0.0,1.0,1.0,1.5025359314270443,1.5025359314270443,58.0
1078,9.0,-1.0,0.0,1.0,1.0,1.5025359314270443,1.5025359314270443,58.0
1079,9.0,-1.0,0.0,0.0,0.0,1.5025359314270443,1.5025359314270443,58.0
1080,9.0,-1.0,0.0,0.0,0.0,1.549071543233307,1.5025359314270443,77.0
1081,9.0,10.0,1.0,1.0,1.0,64.32541230356436,64.32541230356436,77.0
1082,9.0,-1.0,0.0,0.0,0.0,1.5117885572917067,1.5117885572917067,77.0
1083,9.0,-1.0,0.0,0.0,0.0,1.5117885572917067,1.5117885572917067,77.0
1084,9.0,-1.0,0.0,0.0,0.0,1.5117885572917067,1.5117885572917067,77.0
1085,9.0,10.0,1.0,1.0,1.0,64.32541230356436,64.32541230356436,77.0
1086,9.0,10.0,1.0,1.0,1.0,64.32541230356436,64.32541230356436,77.0
1087,9.0,-1.0,0.0,0.0,0.0,1.5117885572917067,1.5117885572917067,77.0
1088,9.0,-1.0,0.0,0.0,0.0,1.5117885572917067,1.5117885572917067,77.0
1089,9.0,-1.0,0.0,1.0,1.0,1.5117885572917067,1.5117885572917067,77.0
1090,9.0,-1.0,0.0,0.0,0.0,1.5117885572917067,1.5117885572917067,77.0
1091,9.0,-1.0,0.0,0.0,0.0,1.5117885572917067,1.5117885572917067,77.0
1092,9.0,-1.0,0.0,0.0,0.0,1.5117885572917067,1.5117885572917067,77.0
1093,9.0,-1.0,0.0,0.0,0.0,1.5340974348807492,1.5117885572917067,100.0
1094,9.0,-1.0,0.0,0.0,0.0,1.5340974348807492,1.5117885572917067,100.0
1095,9.0,10.0,2.0,1.0,1.0,64.2964010368008,64.2964010368008,100.0
1096,9.0,-1.0,0.0,0.0,0.0,1.5162398803271053,1.5162398803271053,99.0
1097,9.0,-1.0,0.0,0.0,0.0,1.5162398803271053,1.5162398803271053,99.0
1098,9.0,10.0,1.0,1.0,1.0,64.19769536766727,64.2964010368008,121.0
1099,9.0,-1.0,0.0,0.0,0.0,1.5192766925849728,1.5192766925849728,121.0
1100,9.0,10.0,1.0,1.0,1.0,64.27663694677463,64.27663694677463,121.0
1101,10.0,-1.0,0.0,0.0,0.0,1.5192766925849728,1.5192766925849728,47.0
1102,10.0,10.0,5.0,1.0,1.0,64.27663694677463,64.27663694677463,47.0
1103,10.0,10.0,1.0,1.0,1.0,64.27663694677463,64.27663694677463,43.0
1104,10.0,10.0,4.0,1.0,1.0,64.27663694677463,64.27663694677463,43.0
1105,10.0,-1.0,1.0,1.0,1.0,1.3137603396866708,1.3137603396866708,40.0
1106,10.0,-1.0,0.0,1.0,1.0,1.5192766925849728,1.5192766925849728,39.0
1107,10.0,10.0,3.0,1.0,1.0,64.27663694677463,64.27663694677463,39.0
1108,10.0,-1.0,0.0,1.0,1.0,1.5192766925849728,1.5192766925849728,37.0
1109,10.0,-1.0,0.0,1.0,1.0,1.5192766925849728,1.5192766925849728,37.0
1110,10.0,-1.0,0.0,0.0,0.0,1.5192766925849728,1.5192766925849728,37.0
1111,10.0,10.0,3.0,1.0,1.0,64.27663694677463,64.27663694677463,37.0
1112,10.0,10.0,4.0,1.0,1.0,63.64251600821458,64.27663694677463,48.0
1113,10.0,-1.0,0.0,0.0,0.0,1.6185809469295602,1.5192766925849728,45.0
1114,10.0,10.0,1.0,1.0,1.0,64.1495417912705,64.1495417912705,45.0
1115,10.0,10.0,1.0,1.0,1.0,64.1495417912705,64.1495417912705,45.0
1116,10.0,-1.0,0.0,0.0,0.0,1.538889082170558,1.538889082170558,45.0
1117,10.0,-1.0,0.0,1.0,1.0,1.538889082170558,1.538889082170558,45.0
1118,10.0,10.0,1.0,1.0,1.0,64.1495417912705,64.1495417912705,45.0
1119,10.0,10.0,1.0,1.0,1.0,64.1495417912705,64.1495417912705,45.0
1120,10.0,-1.0,1.0,1.0,1.0,1.538889082170558,1.538889082170558,45.0
1121,10.0,10.0,1.0,1.0,1.0,63.640561418125756,64.1495417912705,57.0
1122,10.0,-1.0,0.0,0.0,0.0,1.5547297226664463,1.5547297226664463,57.0
1123,10.0,-1.0,0.0,0.0,0.0,1.5547297226664463,1.5547297226664463,57.0
1124,10.0,-1.0,1.0,1.0,1.0,1.5547297226664463,1.5547297226664463,57.0
1125,10.0,-1.0,0.0,0.0,0.0,1.5547297226664463,1.5547297226664463,56.0
1126,10.0,-1.0,0.0,0.0,0.0,1.5547297226664463,1.5547297226664463,56.0
1127,10.0,-1.0,1.0,1.0,1.0,1.5547297226664463,1.5547297226664463,56.0
1128,10.0,10.0,1.0,1.0,1.0,64.04757003946884,64.04757003946884,55.0
1129,10.0,-1.0,0.0,0.0,0.0,1.5547297226664463,1.5547297226664463,55.0
1130,10.0,10.0,1.0,1.0,1.0,64.04757003946884,64.04757003946884,55.0
1131,10.0,-1.0,1.0,1.0,1.0,1.5547297226664463,1.5547297226664463,55.0
1132,10.0,-1.0,1.0,1.0,1.0,1.5547297226664463,1.5547297226664463,54.0
1133,10.0,-1.0,0.0,0.0,0.0,1.5547297226664463,1.5547297226664463,53.0
1134,10.0,10.0,1.0,1.0,1.0,64.04757003946884,64.04757003946884,53.0
1135,10.0,10.0,1.0,1.0,1.0,64.04757003946884,64.04757003946884,53.0
1136,10.0,-1.0,0.0,1.0,1.0,1.5547297226664463,1.5547297226664463,53.0
1137,10.0,10.0,1.0,1.0,1.0,64.04757003946884,64.04757003946884,53.0
1138,10.0,10.0,2.0,1.0,1.0,63.80925763288441,64.04757003946884,66.0
1139,10.0,10.0,1.0,1.0,1.0,63.80925763288441,64.04757003946884,65.0
1140,10.0,10.0,1.0,1.0,1.0,63.99985993379854,63.99985993379854,65.0
1141,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,65.0
1142,10.0,10.0,1.0,1.0,1.0,63.99985993379854,63.99985993379854,65.0
1143,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,65.0
1144,10.0,10.0,1.0,1.0,1.0,63.99985993379854,63.99985993379854,65.0
1145,10.0,-1.0,0.0,1.0,1.0,1.5621733777062932,1.5621733777062932,65.0
1146,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,65.0
1147,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,65.0
1148,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,65.0
1149,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,65.0
1150,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,65.0
1151,10.0,-1.0,1.0,1.0,1.0,1.5621733777062932,1.5621733777062932,65.0
1152,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,64.0
1153,10.0,-1.0,0.0,1.0,1.0,1.5621733777062932,1.5621733777062932,64.0
1154,10.0,10.0,1.0,1.0,1.0,63.99985993379854,63.99985993379854,64.0
1155,10.0,-1.0,0.0,1.0,1.0,1.5621733777062932,1.5621733777062932,64.0
1156,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,64.0
1157,10.0,-1.0,0.0,0.0,0.0,1.5621733777062932,1.5621733777062932,64.0
1158,10.0,10.0,2.0,1.0,1.0,63.76785799383339,63.99985993379854,90.0
1159,10.0,10.0,2.0,1.0,1.0,63.76785799383339,63.99985993379854,89.0
1160,10.0,-1.0,0.0,1.0,1.0,1.5694401156849542,1.5694401156849542,88.0
1161,10.0,-1.0,0.0,0.0,0.0,1.5694401156849542,1.5694401156849542,88.0
1162,10.0,-1.0,0.0,1.0,1.0,1.5694401156849542,1.5694401156849542,88.0
1163,10.0,-1.0,0.0,1.0,1.0,1.5694401156849542,1.5694401156849542,88.0
1164,10.0,10.0,1.0,1.0,1.0,63.95341038785114,63.95341038785114,88.0
1165,11.0,-1.0,0.0,0.0,0.0,1.5694401156849542,1.5694401156849542,47.0
1166,11.0,-1.0,0.0,0.0,0.0,1.5694401156849542,1.5694401156849542,47.0
1167,11.0,-1.0,0.0,0.0,0.0,1.5694401156849542,1.5694401156849542,47.0
1168,11.0,-1.0,0.0,0.0,0.0,1.5694401156849542,1.5694401156849542,47.0
1169,11.0,10.0,3.0,1.0,1.0,63.95341038785114,63.95341038785114,47.0
1170,11.0,-1.0,0.0,0.0,0.0,1.5694401156849542,1.5694401156849542,45.0
1171,11.0,10.0,1.0,1.0,1.0,63.95341038785114,63.95341038785114,45.0
1172,11.0,-1.0,0.0,0.0,0.0,1.5694401156849542,1.5694401156849542,45.0
1173,11.0,10.0,1.0,1.0,1.0,63.95341038785114,63.95341038785114,45.0
1174,11.0,10.0,1.0,1.0,1.0,63.95341038785114,63.95341038785114,45.0
1175,11.0,10.0,1.0,1.0,1.0,63.95341038785114,63.95341038785114,45.0
1176,11.0,-1.0,0.0,1.0,1.0,1.5694401156849542,1.5694401156849542,45.0
1177,11.0,-1.0,0.0,0.0,0.0,1.6605178241054228,1.5694401156849542,42.0
1178,11.0,10.0,1.0,1.0,1.0,63.838800620179924,63.838800620179924,42.0
1179,11.0,-1.0,1.0,1.0,1.0,1.58745359704085,1.58745359704085,42.0
1180,11.0,-1.0,0.0,0.0,0.0,1.58745359704085,1.58745359704085,41.0
1181,11.0,-1.0,0.0,0.0,0.0,1.58745359704085,1.58745359704085,41.0
1182,11.0,-1.0,0.0,0.0,0.0,1.58745359704085,1.58745359704085,41.0
1183,11.0,10.0,1.0,1.0,1.0,63.838800620179924,63.838800620179924,41.0
1184,11.0,-1.0,0.0,0.0,0.0,1.58745359704085,1.58745359704085,41.0
1185,11.0,-1.0,1.0,1.0,1.0,1.58745359704085,1.58745359704085,41.0
1186,11.0,-1.0,0.0,0.0,0.0,1.58745359704085,1.58745359704085,40.0
1187,11.0,-1.0,0.0,0.0,0.0,1.58745359704085,1.58745359704085,40.0
1188,11.0,10.0,1.0,1.0,1.0,63.789680685022155,63.838800620179924,36.0
1189,11.0,-3.0,3.0,1.0,1.0,8.671901125360604,8.653803176411257,36.0
1190,11.0,-1.0,1.0,1.0,1.0,1.589005264127479,1.589005264127479,33.0
1191,11.0,10.0,1.0,1.0,1.0,63.82896350415558,63.82896350415558,32.0
1192,11.0,10.0,1.0,1.0,1.0,63.82896350415558,63.82896350415558,32.0
1193,11.0,-1.0,1.0,1.0,1.0,1.589005264127479,1.589005264127479,32.0
1194,11.0,10.0,1.0,1.0,1.0,63.82896350415558,63.82896350415558,31.0
1195,11.0,-1.0,0.0,0.0,0.0,1.6407907419965444,1.589005264127479,42.0
1196,11.0,10.0,1.0,1.0,1.0,63.7638555609695,63.7638555609695,42.0
1197,11.0,10.0,1.0,1.0,1.0,63.7638555609695,63.7638555609695,42.0
1198,11.0,10.0,1.0,1.0,1.0,63.7638555609695,63.7638555609695,42.0
1199,11.0,10.0,1.0,1.0,1.0,63.7638555609695,63.7638555609695,42.0
1200,11.0,-1.0,0.0,0.0,0.0,1.5992972703519974,1.5992972703519974,42.0
1201,11.0,-1.0,0.0,0.0,0.0,1.5992972703519974,1.5992972703519974,42.0
1202,11.0,10.0,1.0,1.0,1.0,63.7638555609695,63.7638555609695,42.0
1203,11.0,-1.0,1.0,1.0,1.0,1.5992972703519974,1.5992972703519974,42.0
1204,11.0,10.0,1.0,1.0,1.0,63.7638555609695,63.7638555609695,41.0
1205,11.0,-1.0,0.0,0.0,0.0,1.5992972703519974,1.5992972703519974,41.0
1206,11.0,10.0,1.0,1.0,1.0,63.7638555609695,63.7638555609695,41.0
1207,11.0,10.0,1.0,1.0,1.0,63.347983333131914,63.7638555609695,50.0
1208,11.0,10.0,1.0,1.0,1.0,63.68056239985877,63.68056239985877,50.0
1209,11.0,-1.0,0.0,1.0,1.0,1.6125200703917373,1.6125200703917373,50.0
1210,11.0,10.0,1.0,1.0,1.0,63.68056239985877,63.68056239985877,50.0
1211,11.0,-1.0,0.0,0.0,0.0,1.6125200703917373,1.6125200703917373,50.0
1212,11.0,-1.0,0.0,1.0,1.0,1.6125200703917373,1.6125200703917373,50.0
1213,11.0,-1.0,0.0,0.0,0.0,1.698764063376529,1.6125200703917373,61.0
1214,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,61.0
1215,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,61.0
1216,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,61.0
1217,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,61.0
1218,11.0,10.0,1.0,1.0,1.0,63.57360854077585,63.57360854077585,61.0
1219,11.0,10.0,2.0,1.0,1.0,63.57360854077585,63.57360854077585,61.0
1220,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,60.0
1221,11.0,10.0,1.0,1.0,1.0,63.57360854077585,63.57360854077585,60.0
1222,11.0,10.0,1.0,1.0,1.0,63.57360854077585,63.57360854077585,60.0
1223,11.0,-1.0,0.0,1.0,1.0,1.6295916195834936,1.6295916195834936,60.0
1224,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,60.0
1225,11.0,-1.0,1.0,1.0,1.0,1.6295916195834936,1.6295916195834936,60.0
1226,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,59.0
1227,11.0,10.0,1.0,1.0,1.0,63.57360854077585,63.57360854077585,59.0
1228,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,59.0
1229,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,59.0
1230,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,59.0
1231,11.0,-1.0,0.0,1.0,1.0,1.6295916195834936,1.6295916195834936,59.0
1232,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,59.0
1233,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,59.0
1234,11.0,-1.0,0.0,1.0,1.0,1.6295916195834936,1.6295916195834936,59.0
1235,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,59.0
1236,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,59.0
1237,11.0,-1.0,0.0,0.0,0.0,1.6295916195834936,1.6295916195834936,59.0
1238,11.0,-1.0,0.0,0.0,0.0,1.6436724766591133,1.6295916195834936,74.0
1239,11.0,-1.0,0.0,0.0,0.0,1.6436724766591133,1.6295916195834936,74.0
1240,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1241,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1242,11.0,10.0,1.0,1.0,1.0,63.55604313447176,63.55604313447176,74.0
1243,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1244,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1245,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1246,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1247,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1248,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1249,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1250,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1251,11.0,10.0,1.0,1.0,1.0,63.55604313447176,63.55604313447176,74.0
1252,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1253,11.0,-1.0,0.0,1.0,1.0,1.6324053102596867,1.6324053102596867,74.0
1254,11.0,-1.0,0.0,0.0,0.0,1.6324053102596867,1.6324053102596867,74.0
1255,11.0,10.0,1.0,1.0,1.0,63.58633396310226,63.55604313447176,95.0
1256,11.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,95.0
1257,11.0,10.0,1.0,1.0,1.0,63.562085516905924,63.562085516905924,95.0
1258,11.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,95.0
1259,11.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,95.0
1260,11.0,10.0,1.0,1.0,1.0,63.562085516905924,63.562085516905924,95.0
1261,11.0,10.0,1.0,1.0,1.0,63.562085516905924,63.562085516905924,95.0
1262,11.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,95.0
1263,11.0,10.0,1.0,1.0,1.0,63.562085516905924,63.562085516905924,95.0
1264,12.0,10.0,1.0,1.0,1.0,63.562085516905924,63.562085516905924,47.0
1265,12.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,47.0
1266,12.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,47.0
1267,12.0,10.0,1.0,1.0,1.0,63.562085516905924,63.562085516905924,47.0
1268,12.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,47.0
1269,12.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,47.0
1270,12.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,47.0
1271,12.0,-1.0,0.0,0.0,0.0,1.6314371004338495,1.6314371004338495,47.0
1272,12.0,-1.0,0.0,1.0,1.0,1.6314371004338495,1.6314371004338495,47.0
